segment_id,project,module,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,any_smell
P-B_R00553,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00554,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00555,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00556,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00557,P-B,CM,0,1,0,0,0,0,0,0,0,0,1,1
P-B_R00558,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00559,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00560,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00561,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00562,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00563,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00564,P-B,CM,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R00565,P-B,CM,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R00566,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00567,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00568,P-B,CM,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R00569,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00570,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00571,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00572,P-B,CM,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R00573,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00574,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00575,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00576,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00577,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00578,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00579,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00580,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00581,P-B,CM,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R00582,P-B,CM,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R00583,P-B,CM,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R00584,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00585,P-B,CM,0,1,1,0,0,0,0,1,0,0,0,1
P-B_R00586,P-B,CM,0,1,0,0,0,0,0,0,0,0,1,1
P-B_R00587,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00588,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00589,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00590,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00591,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00592,P-B,CM,0,1,1,0,0,0,0,0,1,0,1,1
P-B_R00593,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00594,P-B,CM,0,1,0,0,0,0,0,0,0,0,1,1
P-B_R00595,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00596,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00597,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00598,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00599,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00600,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00601,P-B,CM,0,1,0,0,0,0,1,1,0,0,1,1
P-B_R00602,P-B,CM,0,1,0,0,0,0,1,1,0,0,1,1
P-B_R00603,P-B,CM,0,1,0,0,0,0,0,1,0,1,1,1
P-B_R00604,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00605,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00606,P-B,CM,0,0,0,0,0,1,0,0,0,0,1,1
P-B_R00607,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00608,P-B,CM,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R00609,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00610,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00611,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00612,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00613,P-B,CM,0,0,0,0,0,1,0,0,0,0,1,1
P-B_R00614,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00615,P-B,CM,0,1,0,0,0,0,0,0,0,0,1,1
P-B_R00616,P-B,CM,0,0,0,0,0,0,0,0,1,0,1,1
P-B_R00617,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00618,P-B,CM,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R00619,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00620,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00621,P-B,CM,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00622,P-B,CM,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00623,P-B,CM,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00624,P-B,CM,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00625,P-B,CM,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R00626,P-B,CM,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R00627,P-B,CM,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00628,P-B,CM,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00629,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00630,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00631,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00632,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00633,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00634,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00635,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00636,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00637,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00638,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00639,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00640,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00641,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00642,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00643,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00644,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00645,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00646,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00647,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00648,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00649,P-B,CM,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00650,P-B,CM,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00651,P-B,CM,0,0,0,0,0,0,0,1,0,0,1,1
P-B_R00652,P-B,CMPT,0,0,0,0,0,1,1,0,1,0,0,1
P-B_R00653,P-B,CMPT,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R00654,P-B,CMPT,0,0,0,0,1,0,0,0,1,0,1,1
P-B_R00655,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00656,P-B,CMPT,0,0,0,0,0,0,0,0,0,1,1,1
P-B_R00657,P-B,CMPT,0,0,0,0,0,1,0,0,0,1,0,1
P-B_R00658,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00659,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00660,P-B,CMPT,1,1,1,0,0,0,0,0,0,0,1,1
P-B_R00661,P-B,CMPT,0,0,0,0,1,1,0,0,0,0,0,1
P-B_R00662,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00663,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00664,P-B,CMPT,1,1,1,0,0,0,0,1,0,0,1,1
P-B_R00665,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00666,P-B,CMPT,0,0,0,0,1,0,0,0,0,0,0,1
P-B_R00667,P-B,CMPT,0,0,0,0,0,0,1,1,0,0,0,1
P-B_R00668,P-B,CMPT,0,1,1,0,0,1,0,0,0,1,0,1
P-B_R00669,P-B,CMPT,0,0,0,0,0,0,1,0,0,0,0,1
P-B_R00670,P-B,CMPT,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00671,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00672,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,1,1
P-B_R00673,P-B,CMPT,0,0,0,0,0,1,1,0,0,0,0,1
P-B_R00674,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00675,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00676,P-B,CMPT,0,1,1,0,1,0,0,0,0,0,0,1
P-B_R00677,P-B,CMPT,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00678,P-B,CMPT,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R00679,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00680,P-B,CMPT,0,0,0,0,0,0,0,0,0,1,1,1
P-B_R00681,P-B,CMPT,0,1,1,0,0,0,0,0,1,1,1,1
P-B_R00682,P-B,CMPT,0,0,0,0,0,1,1,0,1,0,0,1
P-B_R00683,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00684,P-B,CMPT,0,1,0,0,0,0,1,0,0,0,0,1
P-B_R00685,P-B,CMPT,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00686,P-B,CMPT,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00687,P-B,CMPT,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00688,P-B,CMPT,0,0,0,0,0,1,0,0,0,1,0,1
P-B_R00689,P-B,CMPT,0,0,0,0,0,1,0,0,1,0,0,1
P-B_R00690,P-B,CMPT,0,0,0,0,0,1,0,0,0,1,0,1
P-B_R00691,P-B,CMPT,0,0,0,0,0,1,0,0,1,0,0,1
P-B_R00692,P-B,CMPT,0,0,0,0,0,1,1,0,0,0,0,1
P-B_R00693,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00694,P-B,CMPT,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00695,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00696,P-B,CMPT,0,0,0,0,0,1,0,0,0,1,0,1
P-B_R00697,P-B,CMPT,0,1,0,0,0,1,0,0,1,0,1,1
P-B_R00698,P-B,CMPT,0,0,0,0,0,1,1,0,1,0,0,1
P-B_R00699,P-B,CMPT,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R00700,P-B,CMPT,0,0,0,0,1,0,0,0,0,0,1,1
P-B_R00701,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00702,P-B,CMPT,0,0,0,0,0,1,0,0,0,1,1,1
P-B_R00703,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00704,P-B,CMPT,1,1,1,0,0,0,0,0,0,0,1,1
P-B_R00705,P-B,CMPT,0,0,0,0,1,1,0,0,0,0,0,1
P-B_R00706,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00707,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00708,P-B,CMPT,1,1,1,0,0,0,0,0,0,0,1,1
P-B_R00709,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00710,P-B,CMPT,0,0,0,0,1,1,0,0,0,0,0,1
P-B_R00711,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00712,P-B,CMPT,0,0,0,0,0,0,1,0,0,0,0,1
P-B_R00713,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00714,P-B,CMPT,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00715,P-B,CMPT,0,0,0,0,0,1,1,0,0,0,0,1
P-B_R00716,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00717,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00718,P-B,CMPT,0,1,1,0,1,0,0,0,0,0,0,1
P-B_R00719,P-B,CMPT,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00720,P-B,CMPT,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00721,P-B,CMPT,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00722,P-B,CMPT,0,1,1,0,0,0,0,0,1,1,1,1
P-B_R00723,P-B,CMPT,0,0,0,0,0,1,1,0,1,0,0,1
P-B_R00724,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00725,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00726,P-B,CMPT,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00727,P-B,CMPT,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00728,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00729,P-B,CMPT,0,1,0,0,0,1,0,0,0,1,0,1
P-B_R00730,P-B,CMPT,0,1,0,0,0,1,0,0,1,0,0,1
P-B_R00731,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00732,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00733,P-B,CMPT,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00734,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00735,P-B,CMPT,0,0,0,0,0,1,0,0,0,1,0,1
P-B_R00736,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00737,P-B,CMPT,0,1,1,0,1,1,0,0,0,0,0,1
P-B_R00738,P-B,CMPT,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00739,P-B,CMPT,0,0,0,0,0,1,0,0,0,0,1,1
P-B_R00740,P-B,CMPT,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00741,P-B,CMPT,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00742,P-B,CN,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00743,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00744,P-B,CN,0,0,0,1,1,0,0,0,0,1,0,1
P-B_R00745,P-B,CN,0,1,0,1,0,0,0,0,1,0,0,1
P-B_R00746,P-B,CN,0,1,1,0,0,0,0,0,1,1,1,1
P-B_R00747,P-B,CN,0,1,1,0,0,0,0,0,1,1,0,1
P-B_R00748,P-B,CN,0,1,1,1,0,0,0,0,1,0,0,1
P-B_R00749,P-B,CN,0,1,1,0,0,1,0,1,0,0,1,1
P-B_R00750,P-B,CN,0,1,0,0,0,0,1,0,0,1,0,1
P-B_R00751,P-B,CN,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R00752,P-B,CN,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R00753,P-B,CN,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R00754,P-B,CN,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00755,P-B,CN,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00756,P-B,CN,0,1,1,0,1,0,0,0,0,0,0,1
P-B_R00757,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00758,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00759,P-B,CN,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R00760,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00761,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00762,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00763,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00764,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00765,P-B,CN,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00766,P-B,CN,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R00767,P-B,CN,0,1,0,0,0,0,0,0,0,1,0,1
P-B_R00768,P-B,CN,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00769,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00770,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00771,P-B,CN,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R00772,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00773,P-B,CN,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00774,P-B,CN,0,1,0,0,0,0,0,0,0,0,1,1
P-B_R00775,P-B,CN,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00776,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00777,P-B,CN,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R00778,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00779,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00780,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00781,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00782,P-B,CN,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00783,P-B,CN,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R00784,P-B,CN,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R00785,P-B,CN,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00786,P-B,CN,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00787,P-B,CN,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00788,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00789,P-B,CN,0,1,1,0,0,1,0,0,0,0,1,1
P-B_R00790,P-B,CN,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00791,P-B,CN,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R00792,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00793,P-B,CN,0,1,1,0,0,0,1,0,0,0,1,1
P-B_R00794,P-B,CN,0,1,1,0,0,0,1,0,0,0,1,1
P-B_R00795,P-B,CN,0,1,1,0,0,0,1,0,0,0,1,1
P-B_R00796,P-B,CN,0,1,1,0,0,0,1,0,0,0,1,1
P-B_R00797,P-B,CN,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00798,P-B,CN,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00799,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00800,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00801,P-B,CN,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00802,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00803,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00804,P-B,CN,0,1,1,0,0,0,0,0,1,0,1,1
P-B_R00805,P-B,CN,0,1,1,0,0,0,0,1,0,0,0,1
P-B_R00806,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00807,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00808,P-B,CN,0,1,1,0,0,0,0,0,0,1,0,1
P-B_R00809,P-B,CN,0,0,0,0,0,0,1,0,0,0,0,1
P-B_R00810,P-B,CN,0,1,1,1,0,0,0,0,1,1,0,1
P-B_R00811,P-B,CN,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00812,P-B,DA,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R00813,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00814,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00815,P-B,DA,0,1,1,0,0,0,0,0,0,1,0,1
P-B_R00816,P-B,DA,0,1,1,1,0,0,0,0,1,0,1,1
P-B_R00817,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00818,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00819,P-B,DA,0,1,1,0,0,0,0,0,1,0,1,1
P-B_R00820,P-B,DA,0,1,1,0,0,0,1,0,0,0,0,1
P-B_R00821,P-B,DA,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R00822,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00823,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00824,P-B,DA,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R00825,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00826,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00827,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00828,P-B,DA,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00829,P-B,DA,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00830,P-B,DA,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00831,P-B,DA,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00832,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00833,P-B,DA,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00834,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00835,P-B,DA,0,1,1,0,0,0,0,0,1,0,1,1
P-B_R00836,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00837,P-B,DA,0,1,1,0,0,0,0,1,0,0,0,1
P-B_R00838,P-B,DA,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R00839,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00840,P-B,DA,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00841,P-B,DA,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00842,P-B,DA,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00843,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00844,P-B,DA,0,1,1,0,0,0,0,1,0,0,0,1
P-B_R00845,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00846,P-B,DA,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R00847,P-B,DA,0,1,1,0,0,0,0,1,0,0,0,1
P-B_R00848,P-B,DA,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R00849,P-B,DA,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R00850,P-B,DA,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R00851,P-B,DA,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00852,P-B,DA,0,1,1,0,0,0,0,1,0,0,0,1
P-B_R00853,P-B,DBA,0,0,0,0,0,0,0,0,0,0,1,1
P-B_R00854,P-B,DBA,0,1,0,0,0,0,0,1,1,0,1,1
P-B_R00855,P-B,DBA,0,1,1,0,0,1,0,1,1,1,1,1
P-B_R00856,P-B,DBA,0,1,1,1,0,0,0,0,1,1,0,1
P-B_R00857,P-B,DBA,0,0,0,0,0,0,1,0,1,1,0,1
P-B_R00858,P-B,DBA,0,1,1,0,1,0,0,1,0,1,0,1
P-B_R00859,P-B,DBA,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R00860,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00861,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00862,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00863,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00864,P-B,DE,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R00865,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00866,P-B,DE,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R00867,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00868,P-B,DE,0,1,0,0,0,0,1,0,0,0,0,1
P-B_R00869,P-B,DE,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00870,P-B,DE,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00871,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00872,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00873,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00874,P-B,DE,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00875,P-B,DE,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R00876,P-B,DE,0,1,1,0,0,0,0,1,0,0,0,1
P-B_R00877,P-B,DE,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00878,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00879,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00880,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00881,P-B,DE,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R00882,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00883,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00884,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00885,P-B,DE,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R00886,P-B,DE,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00887,P-B,DE,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R00888,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00889,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00890,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00891,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00892,P-B,DE,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R00893,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00894,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00895,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00896,P-B,DE,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R00897,P-B,DE,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R00898,P-B,DE,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R00899,P-B,DE,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R00900,P-B,DE,0,1,1,0,0,1,0,0,0,0,1,1
P-B_R00901,P-B,DE,0,1,1,0,0,1,0,0,0,0,1,1
P-B_R00902,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00903,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R00904,P-B,DE,0,1,1,0,0,1,0,0,0,0,0,1
